recipe_id,calories,protein_g,fat_g,carbs_g,fiber_g,sugar_g,sodium_mg
3521,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3522,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3523,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3524,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3525,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3526,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3527,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3528,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3529,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3530,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3531,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3532,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3533,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3534,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3535,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3536,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3537,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3538,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3539,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3540,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3541,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3542,250.0,5.0,8.0,30.0,6.0,2.0,300.0
3543,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3544,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3545,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3546,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3547,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3548,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3549,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3550,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3551,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3552,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3553,250.0,5.0,8.0,30.0,6.0,2.0,300.0
3554,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3555,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3556,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3557,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3558,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3559,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3560,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3561,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3562,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3563,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3564,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3565,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3566,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3567,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3568,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3569,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3570,380.0,20.0,8.0,50.0,2.0,2.0,300.0
3571,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3572,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3573,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3574,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3575,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3576,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3577,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3578,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3579,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3580,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3581,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3582,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3583,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3584,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3585,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3586,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3587,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3588,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3589,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3590,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3591,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3592,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3593,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3594,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3595,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3596,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3597,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3598,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3599,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3600,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3601,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3602,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3603,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3604,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3605,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3606,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3607,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3608,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3609,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3610,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3611,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3612,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3613,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3614,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3615,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3616,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3617,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3618,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3619,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3620,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3621,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3622,300.0,20.0,8.0,30.0,6.0,2.0,300.0
3623,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3624,380.0,20.0,8.0,50.0,2.0,2.0,300.0
3625,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3626,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3627,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3628,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3629,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3630,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3631,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3632,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3633,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3634,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3635,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3636,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3637,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3638,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3639,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3640,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3641,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3642,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3643,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3644,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3645,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3646,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3647,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3648,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3649,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3650,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3651,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3652,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3653,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3654,380.0,20.0,8.0,50.0,2.0,2.0,300.0
3655,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3656,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3657,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3658,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3659,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3660,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3661,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3662,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3663,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3664,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3665,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3666,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3667,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3668,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3669,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3670,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3671,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3672,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3673,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3674,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3675,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3676,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3677,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3678,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3679,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3680,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3681,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3682,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3683,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3684,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3685,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3686,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3687,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3688,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3689,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3690,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3691,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3692,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3693,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3694,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3695,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3696,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3697,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3698,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3699,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3700,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3701,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3702,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3703,300.0,20.0,8.0,30.0,6.0,2.0,300.0
3704,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3705,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3706,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3707,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3708,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3709,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3710,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3711,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3712,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3713,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3714,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3715,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3716,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3717,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3718,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3719,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3720,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3721,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3722,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3723,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3724,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3725,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3726,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3727,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3728,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3729,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3730,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3731,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3732,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3733,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3734,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3735,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3736,330.0,5.0,8.0,50.0,6.0,17.0,300.0
3737,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3738,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3739,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3740,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3741,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3742,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3743,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3744,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3745,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3746,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3747,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3748,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3749,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3750,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3751,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3752,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3753,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3754,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3755,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3756,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3757,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3758,380.0,20.0,8.0,50.0,2.0,2.0,300.0
3759,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3760,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3761,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3762,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3763,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3764,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3765,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3766,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3767,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3768,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3769,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3770,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3771,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3772,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3773,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3774,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3775,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3776,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3777,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3778,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3779,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3780,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3781,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3782,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3783,300.0,20.0,8.0,30.0,6.0,2.0,300.0
3784,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3785,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3786,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3787,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3788,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3789,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3790,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3791,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3792,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3793,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3794,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3795,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3796,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3797,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3798,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3799,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3800,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3801,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3802,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3803,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3804,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3805,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3806,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3807,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3808,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3809,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3810,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3811,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3812,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3813,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3814,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3815,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3816,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3817,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3818,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3819,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3820,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3821,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3822,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3823,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3824,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3825,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3826,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3827,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3828,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3829,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3830,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3831,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3832,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3833,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3834,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3835,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3836,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3837,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3838,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3839,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3840,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3841,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3842,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3843,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3844,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3845,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3846,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3847,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3848,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3849,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3850,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3851,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3852,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3853,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3854,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3855,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3856,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3857,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3858,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3859,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3860,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3861,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3862,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3863,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3864,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3865,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3866,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3867,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3868,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3869,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3870,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3871,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3872,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3873,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3874,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3875,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3876,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3877,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3878,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3879,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3880,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3881,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3882,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3883,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3884,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3885,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3886,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3887,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3888,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3889,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3890,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3891,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3892,380.0,20.0,8.0,50.0,2.0,17.0,300.0
3893,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3894,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3895,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3896,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3897,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3898,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3899,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3900,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3901,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3902,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3903,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3904,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3905,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3906,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3907,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3908,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3909,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3910,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3911,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3912,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3913,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3914,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3915,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3916,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3917,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3918,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3919,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3920,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3921,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3922,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3923,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3924,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3925,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3926,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3927,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3928,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3929,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3930,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3931,250.0,5.0,8.0,30.0,6.0,2.0,300.0
3932,300.0,20.0,8.0,30.0,2.0,2.0,300.0
3933,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3934,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3935,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3936,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3937,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3938,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3939,430.0,5.0,20.0,50.0,6.0,2.0,300.0
3940,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3941,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3942,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3943,250.0,5.0,8.0,30.0,2.0,2.0,300.0
3944,400.0,20.0,20.0,30.0,6.0,2.0,300.0
3945,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3946,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3947,430.0,5.0,20.0,50.0,6.0,17.0,300.0
3948,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3949,480.0,20.0,20.0,50.0,6.0,17.0,300.0
3950,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3951,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3952,330.0,5.0,8.0,50.0,2.0,2.0,300.0
3953,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3954,480.0,20.0,20.0,50.0,2.0,17.0,300.0
3955,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3956,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3957,350.0,5.0,20.0,30.0,6.0,2.0,300.0
3958,480.0,20.0,20.0,50.0,2.0,2.0,300.0
3959,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3960,400.0,20.0,20.0,30.0,2.0,2.0,300.0
3961,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3962,350.0,5.0,20.0,30.0,2.0,2.0,300.0
3963,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3964,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3965,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3966,480.0,20.0,20.0,50.0,6.0,2.0,300.0
3967,430.0,5.0,20.0,50.0,2.0,2.0,300.0
3968,430.0,5.0,20.0,50.0,2.0,17.0,300.0
3969,330.0,5.0,8.0,50.0,2.0,17.0,300.0
3970,330.0,5.0,8.0,50.0,2.0,17.0,300.0
